transaction_id,sale_date,sale_year,borough,neighborhood,property_type,building_class_category,commercial_units,total_units,gross_square_feet,sale_price,price_per_sqft,year_built,latitude,longitude,community_board
4-10018-21-2024-01-03-945000,2024-01-03,2024,Queens,JAMAICA,Other commercial,14 RENTALS - 4-10 UNIT,1,4,2320.0,945000.0,407.32758620689657,1920,40.694572,-73.80971,412
4-9187-5-2024-01-03-990000,2024-01-03,2024,Queens,RICHMOND HILL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4400.0,990000.0,225.0,1940,40.695174,-73.844883,409
5-2825-4-2024-01-03-8778375,2024-01-03,2024,Staten Island,ROSEBANK,Office,21 OFFICE BUILDINGS,3,3,39149.0,8778375.0,224.22986538608905,2018,40.618462,-74.067949,501
2-2854-1-2024-01-04-1165000,2024-01-04,2024,Bronx,MOUNT HOPE/MOUNT EDEN,Other commercial,07 RENTALS - WALKUP APARTMENTS,3,15,15347.0,1165000.0,75.91060142047306,1908,40.851737,-73.909091,205
2-4450-85-2024-01-04-1460000,2024-01-04,2024,Bronx,PELHAM PARKWAY NORTH,Retail,22 STORE BUILDINGS,5,5,3936.0,1460000.0,370.9349593495935,1950,40.863057,-73.858649,211
3-4734-23-2024-01-04-1184450,2024-01-04,2024,Brooklyn,FLATBUSH-EAST,Other commercial,37 RELIGIOUS FACILITIES,1,1,4140.0,1184450.0,286.0990338164251,1931,40.647083,-73.929896,317
3-6045-43-2024-01-04-1920000,2024-01-04,2024,Brooklyn,BAY RIDGE,Other commercial,14 RENTALS - 4-10 UNIT,1,6,4452.0,1920000.0,431.26684636118597,1925,40.621317,-74.026379,310
3-6659-48-2024-01-04-1575000,2024-01-04,2024,Brooklyn,OCEAN PARKWAY-NORTH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2196.0,1575000.0,717.2131147540983,1931,40.60442,-73.970293,315
1-1378-41-2024-01-04-1680927,2024-01-04,2024,Manhattan,UPPER EAST SIDE (59-79),Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,5,8740.0,1680927.0,192.32574370709384,1920,40.766481,-73.968589,108
1-392-10-2024-01-04-57267452,2024-01-04,2024,Manhattan,ALPHABET CITY,Other commercial,33 EDUCATIONAL FACILITIES,1,1,93420.0,57267452.0,613.0106187111968,1910,40.726605,-73.979302,103
5-178-102-2024-01-04-750000,2024-01-04,2024,Staten Island,WEST NEW BRIGHTON,Industrial,30 WAREHOUSES,1,1,3840.0,750000.0,195.3125,1950,40.634654,-74.116065,501
5-178-107-2024-01-04-750000,2024-01-04,2024,Staten Island,WEST NEW BRIGHTON,Industrial,30 WAREHOUSES,1,1,1800.0,750000.0,416.6666666666667,1930,40.63467,-74.115924,501
5-178-137-2024-01-04-750000,2024-01-04,2024,Staten Island,WEST NEW BRIGHTON,Industrial,30 WAREHOUSES,1,1,1700.0,750000.0,441.1764705882353,1930,40.63414,-74.116028,501
5-5325-29-2024-01-04-993000,2024-01-04,2024,Staten Island,ELTINGVILLE,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2300.0,993000.0,431.7391304347826,1965,40.539766,-74.161293,503
2-3104-60-2024-01-05-1500000,2024-01-05,2024,Bronx,BELMONT,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2940.0,1500000.0,510.2040816326531,1901,40.853736,-73.882997,206
2-3395-47-2024-01-05-11500000,2024-01-05,2024,Bronx,WOODLAWN,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,1,88,113670.0,11500000.0,101.17005366411543,1955,40.897322,-73.863221,212
2-5275-2-2024-01-05-2527731,2024-01-05,2024,Bronx,BAYCHESTER,Other commercial,29 COMMERCIAL GARAGES,1,1,1870.0,2527731.0,1351.727807486631,1920,40.885471,-73.829112,212
3-4499-28-2024-01-05-2300000,2024-01-05,2024,Brooklyn,EAST NEW YORK,Other commercial,27 FACTORIES,1,1,9700.0,2300000.0,237.11340206185568,1960,40.663182,-73.875037,305
3-5556-2-2024-01-05-1620000,2024-01-05,2024,Brooklyn,BENSONHURST,Other commercial,14 RENTALS - 4-10 UNIT,1,5,3300.0,1620000.0,490.90909090909093,1931,40.61634,-73.986035,311
3-7150-48-2024-01-05-4000000,2024-01-05,2024,Brooklyn,OCEAN PARKWAY-SOUTH,Industrial,30 WAREHOUSES,1,1,9000.0,4000000.0,444.44444444444446,1931,40.593153,-73.973762,315
3-7599-4-2024-01-05-830000,2024-01-05,2024,Brooklyn,FLATBUSH-EAST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3900.0,830000.0,212.82051282051282,1930,40.627476,-73.941981,318
1-489-28-2024-01-05-10000000,2024-01-05,2024,Manhattan,SOHO,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,23,13416.0,10000000.0,745.3786523553965,1900,40.724507,-74.002948,102
4-2797-130-2024-01-05-1125000,2024-01-05,2024,Queens,ELMHURST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3300.0,1125000.0,340.90909090909093,1920,40.728018,-73.891007,405
4-280-5-2024-01-05-11500000,2024-01-05,2024,Queens,LONG ISLAND CITY,Other commercial,27 FACTORIES,6,6,29250.0,11500000.0,393.1623931623932,1939,40.741125,-73.935058,402
2-2978-191-2024-01-08-2800000,2024-01-08,2024,Bronx,CROTONA PARK,Retail,22 STORE BUILDINGS,1,1,5468.0,2800000.0,512.0702267739575,2017,40.836686,-73.888892,203
3-5056-52-2024-01-08-847500,2024-01-08,2024,Brooklyn,FLATBUSH-CENTRAL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2640.0,847500.0,321.02272727272725,1905,40.65575,-73.953028,309
4-2630-232-2024-01-08-2425000,2024-01-08,2024,Queens,MASPETH,Other commercial,29 COMMERCIAL GARAGES,1,1,5000.0,2425000.0,485.0,1940,40.717879,-73.912773,405
4-9493-10-2024-01-08-1200000,2024-01-08,2024,Queens,RICHMOND HILL,Office,21 OFFICE BUILDINGS,1,1,3418.0,1200000.0,351.0825043885313,1900,40.691709,-73.819783,409
2-4446-36-2024-01-09-375000,2024-01-09,2024,Bronx,PELHAM PARKWAY NORTH,Retail,22 STORE BUILDINGS,1,1,1300.0,375000.0,288.46153846153845,1940,40.865518,-73.860325,211
3-6259-40-2024-01-09-965000,2024-01-09,2024,Brooklyn,BENSONHURST,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2640.0,965000.0,365.530303030303,1931,40.613215,-74.000688,311
3-7714-44-2024-01-09-950000,2024-01-09,2024,Brooklyn,MARINE PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2480.0,950000.0,383.06451612903226,1926,40.612425,-73.940211,318
4-634-33-2024-01-09-1950000,2024-01-09,2024,Queens,LONG ISLAND CITY,Other commercial,14 RENTALS - 4-10 UNIT,3,9,5124.0,1950000.0,380.56206088992974,1922,40.755393,-73.927226,401
5-1038-36-2024-01-09-625000,2024-01-09,2024,Staten Island,PORT RICHMOND,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1536.0,625000.0,406.9010416666667,1920,40.633195,-74.134775,501
3-2524-46-2024-01-10-7500000,2024-01-10,2024,Brooklyn,GREENPOINT,Other commercial,27 FACTORIES,1,1,15000.0,7500000.0,500.0,1920,40.733406,-73.95087,301
3-5488-44-2024-01-10-2000000,2024-01-10,2024,Brooklyn,BOROUGH PARK,Other commercial,14 RENTALS - 4-10 UNIT,2,6,3960.0,2000000.0,505.050505050505,1931,40.627534,-73.989171,312
3-6779-33-2024-01-10-4900000,2024-01-10,2024,Brooklyn,MADISON,Office,21 OFFICE BUILDINGS,6,6,10900.0,4900000.0,449.54128440366975,1925,40.60921,-73.95645,315
3-727-45-2024-01-10-1236300,2024-01-10,2024,Brooklyn,BUSH TERMINAL,Other commercial,01 ONE FAMILY DWELLINGS,1,2,3250.0,1236300.0,380.4,1928,40.651298,-74.01084,307
1-234-17-2024-01-10-51098282,2024-01-10,2024,Manhattan,CHINATOWN,Office,21 OFFICE BUILDINGS,12,12,46700.0,51098282.0,1094.1816274089936,1915,40.71927,-73.998957,102
4-3498-14-2024-01-10-1350000,2024-01-10,2024,Queens,RIDGEWOOD,Other commercial,14 RENTALS - 4-10 UNIT,1,4,3250.0,1350000.0,415.38461538461536,1930,40.707743,-73.903577,405
4-386-23-2024-01-10-3700000,2024-01-10,2024,Queens,LONG ISLAND CITY,Hotel,26 OTHER HOTELS,1,1,18821.0,3700000.0,196.58891663567292,2015,40.754703,-73.934608,401
4-8919-10-2024-01-10-825000,2024-01-10,2024,Queens,WOODHAVEN,Retail,22 STORE BUILDINGS,1,2,4078.0,825000.0,202.3050514958313,1931,40.692252,-73.86133,409
4-9935-36-2024-01-10-1370000,2024-01-10,2024,Queens,HOLLIS,Retail,22 STORE BUILDINGS,3,3,2200.0,1370000.0,622.7272727272727,1915,40.714804,-73.774828,412
3-1268-70-2024-01-11-955000,2024-01-11,2024,Brooklyn,CROWN HEIGHTS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1672.0,955000.0,571.1722488038278,1910,40.669072,-73.952424,309
3-646-43-2024-01-11-1485000,2024-01-11,2024,Brooklyn,SUNSET PARK,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2330.0,1485000.0,637.3390557939914,1930,40.660543,-73.994273,307
3-7714-40-2024-01-11-1725000,2024-01-11,2024,Brooklyn,MARINE PARK,Other commercial,38 ASYLUMS AND HOMES,1,3,3600.0,1725000.0,479.1666666666667,1926,40.612401,-73.940251,318
3-7714-41-2024-01-11-1725000,2024-01-11,2024,Brooklyn,MARINE PARK,Other commercial,38 ASYLUMS AND HOMES,1,3,3600.0,1725000.0,479.1666666666667,1926,40.612406,-73.94024,318
1-821-38-2024-01-11-3500000,2024-01-11,2024,Manhattan,FLATIRON,Office,21 OFFICE BUILDINGS,12,23,91000.0,3500000.0,38.46153846153846,1900,40.739178,-73.991321,105
4-1820-108-2024-01-11-12300000,2024-01-11,2024,Queens,FLUSHING-NORTH,Other commercial,29 COMMERCIAL GARAGES,2,2,4268.0,12300000.0,2881.9119025304594,1938,,,
4-9100-2-2024-01-11-1550000,2024-01-11,2024,Queens,OZONE PARK,Retail,22 STORE BUILDINGS,1,3,5600.0,1550000.0,276.7857142857143,1930,40.683833,-73.847502,409
5-8026-36-2024-01-11-700000,2024-01-11,2024,Staten Island,TOTTENVILLE,Office,21 OFFICE BUILDINGS,1,2,1452.0,700000.0,482.09366391184574,1939,40.512085,-74.249779,503
3-457-38-2024-01-12-3500000,2024-01-12,2024,Brooklyn,GOWANUS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2025.0,3500000.0,1728.3950617283951,1901,40.677698,-73.991654,306
3-8669-18-2024-01-12-24000000,2024-01-12,2024,Brooklyn,BRIGHTON BEACH,Other commercial,08 RENTALS - ELEVATOR APARTMENTS,2,43,72715.0,24000000.0,330.0556968988517,2007,40.5773,-73.966982,313
1-271-42-2024-01-12-2300000,2024-01-12,2024,Manhattan,LOWER EAST SIDE,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,21,10230.0,2300000.0,224.82893450635387,1900,40.712715,-73.989236,103
1-271-43-2024-01-12-2300000,2024-01-12,2024,Manhattan,LOWER EAST SIDE,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,22,10231.0,2300000.0,224.80695924152087,1920,40.712721,-73.989153,103
1-449-1-2024-01-12-14450000,2024-01-12,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,24,16060.0,14450000.0,899.7509339975094,1930,40.728064,-73.988043,103
1-763-72-2024-01-12-838000,2024-01-12,2024,Manhattan,FASHION,Office,21 OFFICE BUILDINGS,6,6,10980.0,838000.0,76.32058287795992,1920,40.756601,-73.99229,104
4-351-5-2024-01-12-1300000,2024-01-12,2024,Queens,LONG ISLAND CITY,Industrial,30 WAREHOUSES,1,1,2500.0,1300000.0,520.0,1950,40.760294,-73.939454,401
4-6916-24-2024-01-12-2350000,2024-01-12,2024,Queens,FLUSHING-SOUTH,Industrial,30 WAREHOUSES,1,1,2456.0,2350000.0,956.8403908794788,1950,40.736012,-73.794981,408
4-6916-26-2024-01-12-2350000,2024-01-12,2024,Queens,FLUSHING-SOUTH,Office,21 OFFICE BUILDINGS,1,1,2500.0,2350000.0,940.0,1989,40.736051,-73.794999,408
2-3278-77-2024-01-16-1300000,2024-01-16,2024,Bronx,BEDFORD PARK/NORWOOD,Industrial,30 WAREHOUSES,1,1,2350.0,1300000.0,553.1914893617021,1931,40.866255,-73.886196,207
3-2992-1-2024-01-16-8000000,2024-01-16,2024,Brooklyn,WILLIAMSBURG-EAST,Retail,22 STORE BUILDINGS,1,1,10120.0,8000000.0,790.5138339920949,1931,40.707253,-73.93156,301
3-3273-5-2024-01-16-2300000,2024-01-16,2024,Brooklyn,BUSHWICK,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,8,4800.0,2300000.0,479.1666666666667,2015,40.692151,-73.9267,304
3-3292-29-2024-01-16-2230000,2024-01-16,2024,Brooklyn,WYCKOFF HEIGHTS,Other commercial,14 RENTALS - 4-10 UNIT,1,6,4875.0,2230000.0,457.43589743589746,1931,40.704155,-73.913465,304
3-3373-10-2024-01-16-2800000,2024-01-16,2024,Brooklyn,BUSHWICK,Hotel,26 OTHER HOTELS,35,35,7500.0,2800000.0,373.3333333333333,1915,40.687768,-73.919014,304
1-1382-52-2024-01-16-14500000,2024-01-16,2024,Manhattan,UPPER EAST SIDE (59-79),Retail,22 STORE BUILDINGS,3,3,7443.0,14500000.0,1948.1391911863495,1914,40.768929,-73.967505,108
4-10950-162-2024-01-16-1000000,2024-01-16,2024,Queens,ST. ALBANS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2080.0,1000000.0,480.7692307692308,1915,40.701393,-73.765027,412
4-10983-21-2024-01-16-1000000,2024-01-16,2024,Queens,ST. ALBANS,Other commercial,14 RENTALS - 4-10 UNIT,2,4,2520.0,1000000.0,396.8253968253968,1931,40.703949,-73.749697,413
4-12153-9-2024-01-16-1000000,2024-01-16,2024,Queens,SOUTH JAMAICA,Other commercial,29 COMMERCIAL GARAGES,1,1,3600.0,1000000.0,277.77777777777777,1960,40.689606,-73.7964,412
4-12610-1-2024-01-16-1000000,2024-01-16,2024,Queens,ST. ALBANS,Retail,22 STORE BUILDINGS,4,8,5280.0,1000000.0,189.3939393939394,2001,40.692736,-73.758423,412
4-12970-1-2024-01-16-2080000,2024-01-16,2024,Queens,LAURELTON,Retail,22 STORE BUILDINGS,5,5,6300.0,2080000.0,330.1587301587302,1946,40.675684,-73.739139,413
4-671-12-2024-01-16-15800000,2024-01-16,2024,Queens,LONG ISLAND CITY,Other commercial,29 COMMERCIAL GARAGES,5,5,9000.0,15800000.0,1755.5555555555557,1920,40.754302,-73.920362,401
4-671-8-2024-01-16-15800000,2024-01-16,2024,Queens,LONG ISLAND CITY,Other commercial,29 COMMERCIAL GARAGES,2,2,10000.0,15800000.0,1580.0,1925,40.754025,-73.920803,401
3-1638-44-2024-01-17-1920000,2024-01-17,2024,Brooklyn,BEDFORD STUYVESANT,Retail,22 STORE BUILDINGS,2,2,5974.0,1920000.0,321.3927017073987,1931,40.689163,-73.923963,303
1-448-20-2024-01-17-7608520,2024-01-17,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,24,10920.0,7608520.0,696.7509157509157,1910,40.727397,-73.986766,103
1-448-21-2024-01-17-7608520,2024-01-17,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,23,10920.0,7608520.0,696.7509157509157,1910,40.727364,-73.986683,103
1-450-12-2024-01-17-4267230,2024-01-17,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,18,10410.0,4267230.0,409.9164265129683,1910,40.728926,-73.986658,103
1-452-48-2024-01-17-4197167,2024-01-17,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,23,10500.0,4197167.0,399.7301904761905,1900,40.729332,-73.985734,103
1-467-47-2024-01-17-4619171,2024-01-17,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,2,26,12024.0,4619171.0,384.16259148369926,1900,40.730844,-73.987455,103
1-498-16-2024-01-17-33000000,2024-01-17,2024,Manhattan,SOHO,Retail,22 STORE BUILDINGS,4,8,29586.0,33000000.0,1115.3924153315756,1900,40.723566,-73.998366,102
4-2218-53-2024-01-17-2450000,2024-01-17,2024,Queens,FOREST HILLS,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2858.0,2450000.0,857.2428271518545,1925,40.725084,-73.845142,406
4-394-19-2024-01-17-4070000,2024-01-17,2024,Queens,LONG ISLAND CITY,Other commercial,27 FACTORIES,1,1,7125.0,4070000.0,571.2280701754386,1930,40.755257,-73.938556,401
4-9622-26-2024-01-17-5050000,2024-01-17,2024,Queens,KEW GARDENS,Retail,22 STORE BUILDINGS,1,1,7011.0,5050000.0,720.296676650977,1957,40.703895,-73.819147,409
5-1552-100-2024-01-17-375000,2024-01-17,2024,Staten Island,BULLS HEAD,Other commercial,41 TAX CLASS 4 - OTHER,1,1,100.0,375000.0,3750.0,1982,40.60885,-74.157189,502
2-3068-87-2024-01-18-660000,2024-01-18,2024,Bronx,EAST TREMONT,Retail,22 STORE BUILDINGS,2,2,2424.0,660000.0,272.2772277227723,1930,40.846715,-73.891803,206
3-3075-33-2024-01-18-2300000,2024-01-18,2024,Brooklyn,WILLIAMSBURG-EAST,Industrial,30 WAREHOUSES,2,3,6510.0,2300000.0,353.3026113671275,2002,40.706902,-73.933072,301
3-4889-8-2024-01-18-1150000,2024-01-18,2024,Brooklyn,FLATBUSH-EAST,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2560.0,1150000.0,449.21875,1931,40.651069,-73.944501,317
3-8180-109-2024-01-18-685000,2024-01-18,2024,Brooklyn,CANARSIE,Other commercial,01 ONE FAMILY DWELLINGS,1,2,1800.0,685000.0,380.55555555555554,1920,40.641216,-73.904466,318
1-1508-44-2024-01-18-34357204,2024-01-18,2024,Manhattan,UPPER EAST SIDE (79-96),Retail,22 STORE BUILDINGS,1,1,11012.0,34357204.0,3119.9785688339994,1899,40.775316,-73.957648,108
1-588-6-2024-01-18-18250000,2024-01-18,2024,Manhattan,GREENWICH VILLAGE-WEST,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,23,15586.0,18250000.0,1170.9226228666753,1900,40.732217,-74.005315,102
1-778-20-2024-01-18-35150000,2024-01-18,2024,Manhattan,FASHION,Office,21 OFFICE BUILDINGS,10,10,156500.0,35150000.0,224.60063897763578,1917,40.747665,-73.994348,105
4-4972-59-2024-01-18-13000000,2024-01-18,2024,Queens,FLUSHING-NORTH,Office,21 OFFICE BUILDINGS,1,1,4961.0,13000000.0,2620.4394275347713,2017,40.759123,-73.834147,407
2-4758-25-2024-01-19-1700000,2024-01-19,2024,Bronx,BAYCHESTER,Industrial,30 WAREHOUSES,2,2,1357.0,1700000.0,1252.7634487840826,1949,40.875703,-73.836825,212
3-6905-23-2024-01-19-1100000,2024-01-19,2024,Brooklyn,GRAVESEND,Retail,22 STORE BUILDINGS,1,1,990.0,1100000.0,1111.111111111111,1928,40.588069,-73.983629,313
3-722-152-2024-01-19-2275000,2024-01-19,2024,Brooklyn,BUSH TERMINAL,Industrial,30 WAREHOUSES,1,1,7000.0,2275000.0,325.0,1975,40.65235,-74.011734,307
4-1151-11-2024-01-19-1485000,2024-01-19,2024,Queens,JACKSON HEIGHTS,Retail,22 STORE BUILDINGS,2,3,2572.0,1485000.0,577.3716951788491,1960,40.758813,-73.886917,403
4-892-87-2024-01-19-2075000,2024-01-19,2024,Queens,ASTORIA,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4560.0,2075000.0,455.0438596491228,1940,40.780682,-73.917132,401
4-9509-51-2024-01-19-1275000,2024-01-19,2024,Queens,RICHMOND HILL,Retail,22 STORE BUILDINGS,1,3,2600.0,1275000.0,490.38461538461536,1931,40.682661,-73.835725,410
5-1151-62-2024-01-19-1300000,2024-01-19,2024,Staten Island,MARINERS HARBOR,Other commercial,29 COMMERCIAL GARAGES,2,2,3895.0,1300000.0,333.7612323491656,1931,40.636067,-74.147489,501
3-2731-44-2024-01-22-3098250,2024-01-22,2024,Brooklyn,WILLIAMSBURG-EAST,Other commercial,27 FACTORIES,1,1,2500.0,3098250.0,1239.3,1940,40.717473,-73.951297,301
4-614-107-2024-01-22-1800000,2024-01-22,2024,Queens,ASTORIA,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3620.0,1800000.0,497.23756906077347,1928,40.761539,-73.92444,401
5-211-1-2024-01-22-180000,2024-01-22,2024,Staten Island,WEST NEW BRIGHTON,Other commercial,01 ONE FAMILY DWELLINGS,1,2,2000.0,180000.0,90.0,1930,40.632462,-74.122848,501
1-163-33-2024-01-23-2000000,2024-01-23,2024,Manhattan,CHINATOWN,Other commercial,07 RENTALS - WALKUP APARTMENTS,5,16,13600.0,2000000.0,147.05882352941177,1915,40.714978,-73.996862,103
1-1634-57-2024-01-23-1500000,2024-01-23,2024,Manhattan,HARLEM-EAST,Other commercial,14 RENTALS - 4-10 UNIT,1,4,3920.0,1500000.0,382.6530612244898,1890,40.792696,-73.945962,111
1-191-15-2024-01-23-15300000,2024-01-23,2024,Manhattan,TRIBECA,Retail,22 STORE BUILDINGS,1,8,18719.0,15300000.0,817.3513542390085,1915,40.719745,-74.005887,101
1-440-30-2024-01-23-4205000,2024-01-23,2024,Manhattan,EAST VILLAGE,Other commercial,07 RENTALS - WALKUP APARTMENTS,1,16,12384.0,4205000.0,339.55103359173125,1900,40.730215,-73.982046,103
2-3246-74-2024-01-24-1900000,2024-01-24,2024,Bronx,KINGSBRIDGE/JEROME PARK,Other commercial,35 INDOOR PUBLIC AND CULTURAL FACILITIES,1,1,3000.0,1900000.0,633.3333333333334,1969,40.883008,-73.894228,208
3-3986-8-2024-01-24-725000,2024-01-24,2024,Brooklyn,EAST NEW YORK,Other commercial,27 FACTORIES,1,1,2250.0,725000.0,322.22222222222223,1935,40.675801,-73.883914,305
3-5644-8-2024-01-24-1200000,2024-01-24,2024,Brooklyn,BOROUGH PARK,Other commercial,14 RENTALS - 4-10 UNIT,1,6,4008.0,1200000.0,299.4011976047904,1931,40.641011,-74.003809,312
3-6443-21-2024-01-24-1400000,2024-01-24,2024,Brooklyn,BATH BEACH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2520.0,1400000.0,555.5555555555555,1925,40.600438,-74.001358,311
1-1302-21-2024-01-24-30318212,2024-01-24,2024,Manhattan,MIDTOWN CBD,Hotel,26 OTHER HOTELS,4,4,92501.0,30318212.0,327.76091069285735,1927,40.75471,-73.973655,106
4-2640-5-2024-01-24-990000,2024-01-24,2024,Queens,MASPETH,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2200.0,990000.0,450.0,1915,40.713044,-73.908396,405
4-6077-63-2024-01-24-2000000,2024-01-24,2024,Queens,BAYSIDE,Retail,22 STORE BUILDINGS,4,4,6816.0,2000000.0,293.42723004694835,1951,40.76575,-73.789341,411
4-692-9-2024-01-24-1800000,2024-01-24,2024,Queens,ASTORIA,Industrial,30 WAREHOUSES,1,1,2500.0,1800000.0,720.0,1981,40.758872,-73.916863,401
4-732-35-2024-01-24-3325000,2024-01-24,2024,Queens,ASTORIA,Other commercial,27 FACTORIES,1,1,5370.0,3325000.0,619.1806331471136,1946,40.767312,-73.905607,401
4-9300-83-2024-01-24-750000,2024-01-24,2024,Queens,RICHMOND HILL,Retail,22 STORE BUILDINGS,2,2,2280.0,750000.0,328.94736842105266,1930,40.696446,-73.837772,409
5-365-5-2024-01-24-714000,2024-01-24,2024,Staten Island,CASTLETON CORNERS,Office,21 OFFICE BUILDINGS,1,1,1400.0,714000.0,510.0,1996,40.620559,-74.123648,501
3-1383-10-2024-01-25-1143578,2024-01-25,2024,Brooklyn,CROWN HEIGHTS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,3300.0,1143578.0,346.5387878787879,1925,40.670651,-73.9365,308
3-1428-6-2024-01-25-1865000,2024-01-25,2024,Brooklyn,FLATBUSH-NORTH,Other commercial,14 RENTALS - 4-10 UNIT,4,6,3212.0,1865000.0,580.6351183063512,1930,40.662902,-73.940008,309
3-1541-2-2024-01-25-1255000,2024-01-25,2024,Brooklyn,OCEAN HILL,Other commercial,02 TWO FAMILY DWELLINGS,1,3,4042.0,1255000.0,310.48985650667987,1920,40.678309,-73.911191,316
3-5744-49-2024-01-25-1525000,2024-01-25,2024,Brooklyn,BOROUGH PARK,Retail,22 STORE BUILDINGS,2,4,3018.0,1525000.0,505.3015241882041,1931,40.629126,-74.005436,310
1-851-22-2024-01-25-27000000,2024-01-25,2024,Manhattan,FLATIRON,Office,21 OFFICE BUILDINGS,2,2,16894.0,27000000.0,1598.2005445720374,1904,40.740273,-73.988615,105
5-526-57-2024-01-25-585000,2024-01-25,2024,Staten Island,STAPLETON,Industrial,30 WAREHOUSES,1,1,2880.0,585000.0,203.125,1931,40.626111,-74.078483,501
5-526-59-2024-01-25-585000,2024-01-25,2024,Staten Island,STAPLETON,Retail,22 STORE BUILDINGS,1,1,1860.0,585000.0,314.51612903225805,1931,40.626144,-74.078454,501
5-526-61-2024-01-25-450000,2024-01-25,2024,Staten Island,STAPLETON,Industrial,30 WAREHOUSES,1,1,2950.0,450000.0,152.54237288135593,1931,40.626209,-74.078393,501
2-4203-82-2024-01-26-1270000,2024-01-26,2024,Bronx,PELHAM PARKWAY SOUTH,Office,21 OFFICE BUILDINGS,1,1,4391.0,1270000.0,289.2279662946937,1955,40.851091,-73.848554,211
3-1002-52-2024-01-26-1600000,2024-01-26,2024,Brooklyn,GOWANUS,Other commercial,02 TWO FAMILY DWELLINGS,1,3,2100.0,1600000.0,761.9047619047619,1910,40.672123,-73.992372,306
3-2456-34-2024-01-26-10000000,2024-01-26,2024,Brooklyn,WILLIAMSBURG-SOUTH,Retail,22 STORE BUILDINGS,3,3,20150.0,10000000.0,496.27791563275434,1920,40.710781,-73.964687,301
3-3200-19-2024-01-26-6500000,2024-01-26,2024,Brooklyn,WYCKOFF HEIGHTS,Retail,22 STORE BUILDINGS,1,1,13500.0,6500000.0,481.48148148148147,1931,40.706686,-73.921552,304
3-477-49-2024-01-26-1757000,2024-01-26,2024,Brooklyn,GOWANUS,Other commercial,27 FACTORIES,1,1,2000.0,1757000.0,878.5,1931,40.674838,-73.997711,306
1-147-13-2024-01-26-2000000,2024-01-26,2024,Manhattan,CIVIC CENTER,Other commercial,14 RENTALS - 4-10 UNIT,1,5,8717.0,2000000.0,229.43673282092462,1915,40.716805,-74.008196,101
1-575-130-2024-01-26-14000000,2024-01-26,2024,Manhattan,GREENWICH VILLAGE-CENTRAL,Other commercial,01 ONE FAMILY DWELLINGS,1,2,4872.0,14000000.0,2873.5632183908046,1900,40.735283,-73.996052,102
