city,date,service_family,requests
New York City,2022-09-27,transport_public_realm,1578
New York City,2022-09-28,housing_buildings,958
New York City,2022-09-28,information_administration,268
New York City,2022-09-28,noise,978
New York City,2022-09-28,other,4509
New York City,2022-09-28,sanitation,167
New York City,2022-09-28,transport_public_realm,1654
New York City,2022-09-29,housing_buildings,964
New York City,2022-09-29,information_administration,293
New York City,2022-09-29,noise,938
New York City,2022-09-29,other,4287
New York City,2022-09-29,sanitation,173
New York City,2022-09-29,transport_public_realm,1587
New York City,2022-09-30,housing_buildings,820
New York City,2022-09-30,information_administration,275
New York City,2022-09-30,noise,1245
New York City,2022-09-30,other,4245
New York City,2022-09-30,sanitation,129
New York City,2022-09-30,transport_public_realm,1732
New York City,2022-10-01,housing_buildings,959
New York City,2022-10-01,information_administration,166
New York City,2022-10-01,noise,1661
New York City,2022-10-01,other,3177
New York City,2022-10-01,sanitation,99
New York City,2022-10-01,transport_public_realm,1023
New York City,2022-10-02,housing_buildings,1225
New York City,2022-10-02,information_administration,227
New York City,2022-10-02,noise,1408
New York City,2022-10-02,other,3341
New York City,2022-10-02,sanitation,126
New York City,2022-10-02,transport_public_realm,982
New York City,2022-10-03,housing_buildings,3595
New York City,2022-10-03,information_administration,306
New York City,2022-10-03,noise,730
New York City,2022-10-03,other,4657
New York City,2022-10-03,sanitation,145
New York City,2022-10-03,transport_public_realm,1296
New York City,2022-10-04,housing_buildings,3509
New York City,2022-10-04,information_administration,321
New York City,2022-10-04,noise,672
New York City,2022-10-04,other,4518
New York City,2022-10-04,sanitation,147
New York City,2022-10-04,transport_public_realm,1270
New York City,2022-10-05,housing_buildings,2001
New York City,2022-10-05,information_administration,271
New York City,2022-10-05,noise,752
New York City,2022-10-05,other,4254
New York City,2022-10-05,sanitation,167
New York City,2022-10-05,transport_public_realm,1249
New York City,2022-10-06,housing_buildings,1314
New York City,2022-10-06,information_administration,306
New York City,2022-10-06,noise,1368
New York City,2022-10-06,other,4247
New York City,2022-10-06,sanitation,173
New York City,2022-10-06,transport_public_realm,2011
New York City,2022-10-07,housing_buildings,999
New York City,2022-10-07,information_administration,307
New York City,2022-10-07,noise,1490
New York City,2022-10-07,other,4281
New York City,2022-10-07,sanitation,167
New York City,2022-10-07,transport_public_realm,1979
New York City,2022-10-08,housing_buildings,1105
New York City,2022-10-08,information_administration,169
New York City,2022-10-08,noise,1851
New York City,2022-10-08,other,2906
New York City,2022-10-08,sanitation,119
New York City,2022-10-08,transport_public_realm,1370
New York City,2022-10-09,housing_buildings,1223
New York City,2022-10-09,information_administration,321
New York City,2022-10-09,noise,1840
New York City,2022-10-09,other,2792
New York City,2022-10-09,sanitation,110
New York City,2022-10-09,transport_public_realm,1368
New York City,2022-10-10,housing_buildings,1170
New York City,2022-10-10,information_administration,284
New York City,2022-10-10,noise,1064
New York City,2022-10-10,other,3402
New York City,2022-10-10,sanitation,136
New York City,2022-10-10,transport_public_realm,1119
New York City,2022-10-11,housing_buildings,1216
New York City,2022-10-11,information_administration,450
New York City,2022-10-11,noise,979
New York City,2022-10-11,other,4407
New York City,2022-10-11,sanitation,205
New York City,2022-10-11,transport_public_realm,1710
New York City,2022-10-12,housing_buildings,1103
New York City,2022-10-12,information_administration,480
New York City,2022-10-12,noise,920
New York City,2022-10-12,other,4412
New York City,2022-10-12,sanitation,223
New York City,2022-10-12,transport_public_realm,1627
New York City,2022-10-13,housing_buildings,1051
New York City,2022-10-13,information_administration,316
New York City,2022-10-13,noise,759
New York City,2022-10-13,other,4181
New York City,2022-10-13,sanitation,147
New York City,2022-10-13,transport_public_realm,1424
New York City,2022-10-14,housing_buildings,1139
New York City,2022-10-14,information_administration,304
New York City,2022-10-14,noise,1324
New York City,2022-10-14,other,4189
New York City,2022-10-14,sanitation,170
New York City,2022-10-14,transport_public_realm,1874
New York City,2022-10-15,housing_buildings,710
New York City,2022-10-15,information_administration,248
New York City,2022-10-15,noise,2044
New York City,2022-10-15,other,3179
New York City,2022-10-15,sanitation,102
New York City,2022-10-15,transport_public_realm,1491
New York City,2022-10-16,housing_buildings,672
New York City,2022-10-16,information_administration,267
New York City,2022-10-16,noise,3167
New York City,2022-10-16,other,3093
New York City,2022-10-16,sanitation,140
New York City,2022-10-16,transport_public_realm,1459
New York City,2022-10-17,housing_buildings,1174
New York City,2022-10-17,information_administration,353
New York City,2022-10-17,noise,862
New York City,2022-10-17,other,4143
New York City,2022-10-17,sanitation,244
New York City,2022-10-17,transport_public_realm,1398
New York City,2022-10-18,housing_buildings,2232
New York City,2022-10-18,information_administration,327
New York City,2022-10-18,noise,918
New York City,2022-10-18,other,4297
New York City,2022-10-18,sanitation,206
New York City,2022-10-18,transport_public_realm,1320
New York City,2022-10-19,housing_buildings,2933
New York City,2022-10-19,information_administration,405
New York City,2022-10-19,noise,891
New York City,2022-10-19,other,4314
New York City,2022-10-19,sanitation,170
New York City,2022-10-19,transport_public_realm,1320
New York City,2022-10-20,housing_buildings,2424
New York City,2022-10-20,information_administration,356
New York City,2022-10-20,noise,969
New York City,2022-10-20,other,4401
New York City,2022-10-20,sanitation,160
New York City,2022-10-20,transport_public_realm,1471
New York City,2022-10-21,housing_buildings,1510
New York City,2022-10-21,information_administration,383
New York City,2022-10-21,noise,1177
New York City,2022-10-21,other,4154
New York City,2022-10-21,sanitation,165
New York City,2022-10-21,transport_public_realm,1711
New York City,2022-10-22,housing_buildings,1033
New York City,2022-10-22,information_administration,260
New York City,2022-10-22,noise,1987
New York City,2022-10-22,other,2990
New York City,2022-10-22,sanitation,103
New York City,2022-10-22,transport_public_realm,1420
New York City,2022-10-23,housing_buildings,856
New York City,2022-10-23,information_administration,191
New York City,2022-10-23,noise,1588
New York City,2022-10-23,other,3051
New York City,2022-10-23,sanitation,121
New York City,2022-10-23,transport_public_realm,1021
New York City,2022-10-24,housing_buildings,1561
New York City,2022-10-24,information_administration,360
New York City,2022-10-24,noise,791
New York City,2022-10-24,other,4065
New York City,2022-10-24,sanitation,156
New York City,2022-10-24,transport_public_realm,1238
New York City,2022-10-25,housing_buildings,1026
New York City,2022-10-25,information_administration,309
New York City,2022-10-25,noise,849
New York City,2022-10-25,other,4523
New York City,2022-10-25,sanitation,174
New York City,2022-10-25,transport_public_realm,1593
New York City,2022-10-26,housing_buildings,1026
New York City,2022-10-26,information_administration,283
New York City,2022-10-26,noise,992
New York City,2022-10-26,other,4443
New York City,2022-10-26,sanitation,191
New York City,2022-10-26,transport_public_realm,1623
New York City,2022-10-27,housing_buildings,1016
New York City,2022-10-27,information_administration,308
New York City,2022-10-27,noise,1101
New York City,2022-10-27,other,4291
New York City,2022-10-27,sanitation,191
New York City,2022-10-27,transport_public_realm,1626
New York City,2022-10-28,housing_buildings,1920
New York City,2022-10-28,information_administration,240
New York City,2022-10-28,noise,1478
New York City,2022-10-28,other,4084
New York City,2022-10-28,sanitation,150
New York City,2022-10-28,transport_public_realm,1595
New York City,2022-10-29,housing_buildings,1436
New York City,2022-10-29,information_administration,186
New York City,2022-10-29,noise,2418
New York City,2022-10-29,other,3236
New York City,2022-10-29,sanitation,104
New York City,2022-10-29,transport_public_realm,1289
New York City,2022-10-30,housing_buildings,1146
New York City,2022-10-30,information_administration,145
New York City,2022-10-30,noise,2287
New York City,2022-10-30,other,3320
New York City,2022-10-30,sanitation,127
New York City,2022-10-30,transport_public_realm,1515
New York City,2022-10-31,housing_buildings,1447
New York City,2022-10-31,information_administration,410
New York City,2022-10-31,noise,1144
New York City,2022-10-31,other,4410
New York City,2022-10-31,sanitation,164
New York City,2022-10-31,transport_public_realm,1649
New York City,2022-11-01,housing_buildings,1021
New York City,2022-11-01,information_administration,349
New York City,2022-11-01,noise,957
New York City,2022-11-01,other,4002
New York City,2022-11-01,sanitation,163
New York City,2022-11-01,transport_public_realm,1450
New York City,2022-11-02,housing_buildings,1014
New York City,2022-11-02,information_administration,297
New York City,2022-11-02,noise,1010
New York City,2022-11-02,other,4262
New York City,2022-11-02,sanitation,162
New York City,2022-11-02,transport_public_realm,1798
New York City,2022-11-03,housing_buildings,1019
New York City,2022-11-03,information_administration,294
New York City,2022-11-03,noise,1058
New York City,2022-11-03,other,4205
New York City,2022-11-03,sanitation,196
New York City,2022-11-03,transport_public_realm,1722
New York City,2022-11-04,housing_buildings,904
New York City,2022-11-04,information_administration,270
New York City,2022-11-04,noise,1379
New York City,2022-11-04,other,4262
New York City,2022-11-04,sanitation,172
New York City,2022-11-04,transport_public_realm,1982
